SubscriptionId,start_date,stop_date,month,time,pv,readingDayNum,sessionNum,mobileUse,desktopUse,tabletUse,abDisabledPct,abEnabledPct,abnoResponsePct,news,business,sports,food,entertainment,local,trivia,chronicle vault,travel,ion,nonHome,homePVPct,homePVDay,nonHomePVDay,sentimentScore,chronicle investigations,page not found,sf chronicle,newsletters,customer service,election,membership,biz & tech,our san francisco,living,search,opinion,profile
11964391,9/22/17,6/21/18,7,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964391,9/22/17,6/21/18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964391,9/22/17,6/21/18,9,472.1506667,12,2,3,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.083333333,0.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11964402,9/22/17,12/21/17,1,600.9845,29,9,12,0.785714286,0.214285714,0,0.714285714,0,0.285714286,0,2,1,0,0,0,0,0,0,3,23,0.206896552,0.666666667,2.555555556,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11964402,9/22/17,12/21/17,2,14.265,6,5,6,0.833333333,0.166666667,0,0.666666667,0,0.333333333,2,0,0,0,0,0,0,0,0,1,5,0.166666667,0.2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11964402,9/22/17,12/21/17,3,705.6158824,19,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11964405,9/22/17,7/21/18,1,26.4636,7,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3.5,12,0,0,0,0,0,0,0,0,0,0,0,0,0
11964405,9/22/17,7/21/18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964405,9/22/17,7/21/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964405,9/22/17,7/21/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964405,9/22/17,7/21/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964405,9/22/17,7/21/18,6,531.78825,27,8,14,1,0,0,0,0,0,6,1,0,0,1,0,0,0,0,0,27,0,0,3.375,-4,0,0,0,0,0,0,1,0,0,1,0,0,0
11964405,9/22/17,7/21/18,7,142.479,12,5,6,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,12,0,0,2.4,-10,0,0,0,0,0,0,0,0,0,0,0,1,1
11964405,9/22/17,7/21/18,8,9.047,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964405,9/22/17,7/21/18,9,39.615,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
11964405,9/22/17,7/21/18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,1,6.571,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,2,46.519,5,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.666666667,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,4,11.964,5,4,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,5,530.717,12,5,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,6,2478.296,35,6,14,0.323529412,0.676470588,0,1,0,0,2,1,2,7,0,0,0,0,0,0,33,0.057142857,0.333333333,5.5,-16,0,0,0,0,0,0,0,0,0,0,0,0,1
11964406,9/22/17,10/16/18,7,404.6715,11,2,3,0.727272727,0.272727273,0,0.818181818,0.090909091,0.090909091,1,3,0,0,0,0,0,0,0,1,10,0.090909091,0.5,5,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,8,262.6563333,13,5,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,2.6,-25,0,0,0,0,0,0,0,0,0,0,0,0,1
11964406,9/22/17,10/16/18,9,474.541,4,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,10,632.427,10,2,5,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,10,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,11,13.065,4,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,-11,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964406,9/22/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964407,9/22/17,11/20/17,1,582.802,7,2,5,0,1,0,0.714285714,0,0.285714286,0,0,0,0,0,0,0,0,0,4,4,0.428571429,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964407,9/22/17,11/20/17,2,11334.85279,25,4,6,0,1,0,0.705882353,0.235294118,0.058823529,0,0,0,0,0,0,0,0,0,2,18,0.28,1.75,4.5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,1,67217.07518,305,20,196,0,1,0,0.493150685,0.006849315,0.5,4,1,2,0,0,5,0,0,0,0,63,0.793442623,12.1,3.15,-32,0,0,0,0,0,0,1,0,0,0,0,0,0
11964410,9/22/17,10/16/18,2,121170.3181,319,26,194,0,1,0,0.418918919,0.006756757,0.574324324,5,2,2,0,0,1,0,0,0,0,47,0.852664577,10.46153846,1.807692308,-52,0,0,0,0,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,3,83831.34512,186,18,113,0,1,0,0.419889503,0.011049724,0.569060773,3,1,5,0,0,0,0,0,0,0,25,0.865591398,8.944444444,1.388888889,-9,0,0,0,2,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,4,56773.78986,203,23,136,0,1,0,0.671717172,0,0.328282828,2,0,0,0,0,1,0,0,0,0,29,0.857142857,7.565217391,1.260869565,-39,0,0,0,0,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,5,89042.60927,279,25,180,0,1,0,0.95,0.042307692,0.007692308,1,0,2,0,1,1,0,0,0,0,49,0.82437276,9.2,1.96,-22,0,0,0,0,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,6,55022.41677,180,24,120,0,1,0,0.960227273,0.039772727,0,3,1,3,0,2,0,0,0,0,0,29,0.838888889,6.291666667,1.208333333,-16,0,0,0,0,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,7,52364.60933,235,26,144,0,1,0,0.912280702,0.043859649,0.043859649,4,0,2,0,1,2,0,0,0,0,50,0.787234043,7.115384615,1.923076923,-16,0,0,0,0,0,1,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,8,56626.28763,310,29,118,0,1,0,0.925581395,0.046511628,0.027906977,1,5,4,0,0,0,21,0,0,0,156,0.496774194,5.310344828,5.379310345,0,0,0,0,0,0,3,0,0,1,0,0,0,0
11964410,9/22/17,10/16/18,9,39276.33985,274,24,105,0,1,0,0.92513369,0.032085561,0.042780749,14,1,0,0,1,0,58,0,0,0,151,0.448905109,5.125,6.291666667,-20,0,0,1,0,0,3,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,10,70524.01572,227,24,136,0,1,0,0.913636364,0.040909091,0.045454545,2,1,0,1,0,1,0,0,0,2,45,0.801762115,7.583333333,1.875,-35,0,0,0,0,0,0,1,0,0,0,0,0,1
11964410,9/22/17,10/16/18,11,70884.5971,259,25,122,0,1,0,0.877272727,0.022727273,0.1,2,2,0,0,0,0,21,0,11,0,91,0.648648649,6.72,3.64,-46,0,0,0,0,0,0,0,0,0,0,0,0,0
11964410,9/22/17,10/16/18,12,94060.22941,344,26,163,0,1,0,0.934256055,0.003460208,0.062283737,0,3,0,0,0,2,0,29,0,0,114,0.668604651,8.846153846,4.384615385,-62,0,0,0,0,0,1,0,0,6,0,0,0,0
11964410,9/22/17,10/16/18,13,38427.20369,184,11,54,0,1,0,0.990990991,0,0.009009009,23,0,0,0,0,0,42,0,0,0,97,0.472826087,7.909090909,8.818181818,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,1,151.306,13,8,11,0.461538462,0.538461538,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1.625,-22,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,2,34.831,18,6,17,0.222222222,0.777777778,0,0.388888889,0,0.611111111,0,3,0,0,0,0,0,0,0,0,7,0.611111111,1.833333333,1.166666667,12,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,3,1141.56625,18,9,10,0.625,0.375,0,1,0,0,1,1,0,0,1,0,0,0,0,0,18,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,4,204.7005,7,3,4,0,1,0,0.142857143,0.714285714,0.142857143,0,1,0,0,0,0,0,0,0,0,7,0,0,2.333333333,-1,0,0,0,0,0,0,1,0,0,0,0,0,1
11964411,9/22/17,10/16/18,5,1239.561375,25,9,10,0.166666667,0.833333333,0,1,0,0,1,2,0,0,0,0,0,1,0,0,24,0.04,0.111111111,2.666666667,-6,0,0,0,0,0,0,0,0,4,0,4,0,0
11964411,9/22/17,10/16/18,6,1394.251773,40,9,10,0.130434783,0.869565217,0,0,0,0,1,1,1,0,0,0,0,0,0,0,34,0.15,0.666666667,3.777777778,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,7,364.864,15,8,10,0.466666667,0.533333333,0,1,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,1.875,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,8,63.90264286,27,8,8,0.866666667,0.133333333,0,0.933333333,0.066666667,0,0,2,0,0,0,0,0,0,0,0,26,0.037037037,0.125,3.25,-29,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,9,14.038,8,6,7,0.625,0.375,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7,0.125,0.166666667,1.166666667,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,10,432.35,10,5,6,0.4,0.6,0,1,0,0,0,1,1,0,0,1,0,0,0,0,10,0,0,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,11,1388.447,13,7,7,0.692307692,0.307692308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12,0.076923077,0.142857143,1.714285714,-15,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,12,270.075,6,4,4,0.333333333,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.166666667,0.25,1.25,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11964411,9/22/17,10/16/18,13,0,3,3,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,-7,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,1,84.702,8,6,6,0,0,1,0.375,0,0.625,0,0,1,0,0,0,0,0,1,0,8,0,0,1.333333333,3,0,0,0,0,0,0,0,0,0,0,0,1,0
11964412,9/22/17,10/16/18,2,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,7,3492.924954,102,7,12,0,0,1,0.914893617,0,0.085106383,12,0,0,0,0,0,0,0,0,7,86,0.156862745,2.285714286,12.28571429,-2,0,0,0,0,0,0,0,0,0,0,0,1,1
11964412,9/22/17,10/16/18,8,276.8523333,20,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0.15,1.5,8.5,-37,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964412,9/22/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,1,1038.713,13,7,11,0,1,0,0.538461538,0,0.461538462,3,0,0,0,0,0,0,0,0,0,12,0.076923077,0.142857143,1.714285714,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,2,2716.682,13,5,7,0,1,0,0.769230769,0,0.230769231,0,1,0,0,0,0,0,0,0,0,13,0,0,2.6,-10,0,0,0,0,0,0,0,0,0,0,0,0,2
11964415,9/22/17,10/16/18,3,627.5534762,79,6,6,0,1,0,1,0,0,69,0,0,0,0,0,0,0,0,0,79,0,0,13.16666667,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,4,145.018,12,7,9,0,1,0,0.916666667,0,0.083333333,0,0,0,0,0,0,0,0,0,0,12,0,0,1.714285714,-4,0,0,0,0,0,0,0,0,0,0,0,1,0
11964415,9/22/17,10/16/18,5,237.441,20,12,18,0,1,0,0.9,0,0.1,2,0,0,0,0,0,0,0,0,0,20,0,0,1.666666667,7,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,6,1308.053,16,9,15,0,1,0,0.875,0,0.125,1,5,0,0,0,0,0,0,0,0,16,0,0,1.777777778,-9,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,7,19.545,8,6,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1.333333333,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,8,4751.423,20,10,11,0,1,0,1,0,0,1,3,0,0,1,0,0,0,0,0,20,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1
11964415,9/22/17,10/16/18,9,3668.156,11,6,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1.833333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964415,9/22/17,10/16/18,11,7445.8885,29,7,14,0,1,0,0.931034483,0.034482759,0.034482759,1,0,0,0,0,1,0,0,1,0,14,0.517241379,2.142857143,2,8,0,0,0,0,0,0,0,0,0,0,1,1,1
11964415,9/22/17,10/16/18,12,3366.207143,14,4,6,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,7,0.5,1.75,1.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11964415,9/22/17,10/16/18,13,4087.824667,13,5,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0.692307692,1.8,0.8,-2,0,0,0,0,0,0,0,0,1,0,0,0,0
11964430,9/24/17,12/30/17,1,352.919,7,3,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0.142857143,0.333333333,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0
11964430,9/24/17,12/30/17,2,480.3974286,11,3,4,0,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,11,0,0,3.666666667,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964430,9/24/17,12/30/17,3,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964430,9/24/17,12/30/17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964432,9/24/17,3/17/18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964432,9/24/17,3/17/18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964432,9/24/17,3/17/18,3,279.05,10,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964432,9/24/17,3/17/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964432,9/24/17,3/17/18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964432,9/24/17,3/17/18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,1,20793.22422,113,15,29,0,1,0,0,0.747474747,0.252525253,8,2,1,3,0,4,0,0,0,0,71,0.371681416,2.8,4.733333333,-35,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,2,1766.46035,33,9,10,0,1,0,0,0.696969697,0.303030303,4,0,0,0,0,0,0,0,0,0,17,0.484848485,1.777777778,1.888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,3,3976.816111,28,7,8,0,1,0,0,0.962962963,0.037037037,2,0,0,0,0,0,0,0,0,0,21,0.25,1,3,-4,0,0,0,0,0,0,3,0,0,0,0,0,1
11964434,9/22/17,10/16/18,4,772.938293,42,10,12,0,1,0,0,0.888888889,0.111111111,1,0,1,0,0,0,0,0,0,1,29,0.30952381,1.3,2.9,-7,0,0,0,0,0,0,4,0,0,0,0,0,2
11964434,9/22/17,10/16/18,5,9098.574972,65,13,19,0,1,0,0,1,0,2,3,1,0,0,0,0,0,2,0,36,0.446153846,2.230769231,2.769230769,-8,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,6,2696.681,18,6,9,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8,0.555555556,1.666666667,1.333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,7,2937.091417,22,10,11,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,9,0.590909091,1.3,0.9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,8,92.281,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,9,254.787375,29,4,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.172413793,1.25,6,0,0,0,0,0,0,0,1,0,0,0,0,0,4
11964434,9/22/17,10/16/18,10,342.78775,8,3,3,0.125,0.875,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0.25,0.666666667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,11,1049.544,21,5,9,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.333333333,1.4,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,12,7436.128417,45,11,18,0.024390244,0.975609756,0,0.024390244,0.902439024,0.073170732,0,1,1,0,0,0,0,1,0,1,20,0.555555556,2.272727273,1.818181818,-9,0,0,0,0,0,0,0,0,0,0,0,0,0
11964434,9/22/17,10/16/18,13,1339.377,16,4,5,0,1,0,0,0.8,0.2,0,2,0,0,0,0,0,0,0,0,9,0.4375,1.75,2.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11964439,9/22/17,12/21/17,1,819.558,27,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,26,0.037037037,1,26,-14,0,0,0,0,0,0,0,0,0,0,0,0,0
11964439,9/22/17,12/21/17,2,4031.106262,67,4,4,0,1,0,0.888888889,0.055555556,0.055555556,1,0,25,0,0,0,0,0,0,0,60,0.104477612,1.75,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964439,9/22/17,12/21/17,3,197.156,4,1,1,0,1,0,0.75,0,0.25,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,1,44.743,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,2,601.572,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,3,174.97775,7,2,2,0.333333333,0.666666667,0,0.333333333,0.666666667,0,0,0,0,1,0,0,0,0,0,0,7,0,0,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,5,970.7916667,14,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0.142857143,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,7,1.352,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,8,502.0935,14,1,2,1,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0,0,0,13,0.071428571,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11964448,9/22/17,10/16/18,9,169.6533333,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,11,149.57625,5,1,1,1,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11964448,9/22/17,10/16/18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11965454,9/22/17,10/16/18,1,670.9136667,45,9,10,0,1,0,0.76,0,0.24,0,0,0,0,0,0,0,0,0,0,33,0.266666667,1.333333333,3.666666667,-3,0,0,0,0,0,0,0,0,0,0,0,7,0
11965454,9/22/17,10/16/18,2,776.9693333,34,13,17,0,1,0,0.5625,0,0.4375,0,0,0,0,0,1,0,0,0,0,19,0.441176471,1.153846154,1.461538462,2,0,0,0,0,0,0,0,0,0,0,0,10,0
11965454,9/22/17,10/16/18,3,170.2585,15,8,8,0,1,0,0.6,0,0.4,1,0,0,0,0,0,0,0,0,2,11,0.266666667,0.5,1.375,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11965454,9/22/17,10/16/18,4,6173.490616,88,9,12,0,1,0,0.833333333,0.033333333,0.133333333,6,2,0,0,0,0,1,0,0,0,82,0.068181818,0.666666667,9.111111111,-6,0,0,0,0,0,0,0,0,0,0,0,4,0
11965454,9/22/17,10/16/18,5,7322.696503,175,18,32,0,1,0,1,0,0,26,1,1,2,10,5,0,0,0,0,129,0.262857143,2.555555556,7.166666667,-24,1,0,0,0,0,0,0,1,0,1,1,20,0
11965454,9/22/17,10/16/18,6,4949.799397,180,23,38,0,1,0,0.985507246,0.014492754,0,10,3,0,0,1,0,0,0,25,0,131,0.272222222,2.130434783,5.695652174,-30,0,0,0,0,0,0,0,0,0,1,2,21,1
11965454,9/22/17,10/16/18,7,3261.173935,101,22,33,0,1,0,0.989010989,0,0.010989011,5,1,1,0,1,1,0,0,0,0,66,0.346534653,1.590909091,3,10,0,0,0,0,0,0,0,0,0,0,0,22,0
11965454,9/22/17,10/16/18,8,266.5538,13,5,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,0.384615385,1,1.6,-6,0,0,0,0,0,0,0,0,0,0,0,2,0
