"","SubscriptionId","train"
"2497",11999549,FALSE
"2498",11999563,FALSE
"2499",11999564,TRUE
"2500",11999565,FALSE
"2501",11999566,TRUE
"2502",11999567,TRUE
"2503",11999571,TRUE
"2504",11999572,FALSE
"2505",11999573,TRUE
"2506",11999574,TRUE
"2507",11999575,TRUE
"2508",11999577,TRUE
"2509",11999578,TRUE
"2510",11999579,TRUE
"2511",11999580,TRUE
"2512",11999708,TRUE
"2513",11999717,TRUE
"2514",11999720,TRUE
"2515",11999721,FALSE
"2516",11999722,TRUE
"2517",11999723,FALSE
"2518",11999724,TRUE
"2519",11999725,TRUE
"2520",11999726,TRUE
"2521",11999727,TRUE
"2522",11999750,FALSE
"2523",11999752,TRUE
"2524",11999757,FALSE
"2525",11999769,FALSE
"2526",11999770,FALSE
"2527",11999771,FALSE
"2528",11999772,TRUE
"2529",11999776,FALSE
"2530",11999778,TRUE
"2531",11999783,FALSE
"2532",11999784,TRUE
"2533",11999807,TRUE
"2534",11999808,TRUE
"2535",11999810,TRUE
"2536",11999850,TRUE
"2537",11999851,TRUE
"2538",11999852,FALSE
"2539",11999873,TRUE
"2540",11999875,TRUE
"2541",11999877,FALSE
"2542",11999879,TRUE
"2543",11999880,FALSE
"2544",11999886,FALSE
"2545",11999888,TRUE
"2546",11999891,TRUE
"2547",11999957,TRUE
"2548",11999958,TRUE
"2549",11999978,FALSE
"2550",11999979,TRUE
"2551",11999981,FALSE
"2552",11999982,FALSE
"2553",11999983,FALSE
"2554",11999985,TRUE
"2555",11999986,TRUE
"2556",11999988,FALSE
"2557",11999990,FALSE
"2558",11999991,FALSE
"2559",11999993,TRUE
"2560",11999994,TRUE
"2561",11999999,TRUE
"2562",12000001,FALSE
"2563",12000045,TRUE
"2564",12000047,TRUE
"2565",12000063,TRUE
"2566",12000064,TRUE
"2567",12000065,TRUE
"2568",12000067,FALSE
"2569",12000068,TRUE
"2570",12000120,TRUE
"2571",12000125,TRUE
"2572",12000128,TRUE
"2573",12000137,FALSE
"2574",12000139,TRUE
"2575",12000141,TRUE
"2576",12000145,FALSE
"2577",12000157,TRUE
"2578",12000158,TRUE
"2579",12000162,FALSE
"2580",12000164,TRUE
"2581",12000169,FALSE
"2582",12000172,FALSE
"2583",12000181,TRUE
"2584",12000185,TRUE
"2585",12000187,TRUE
"2586",12000188,TRUE
"2587",12000200,TRUE
"2588",12000202,FALSE
"2589",12000208,FALSE
"2590",12000215,TRUE
"2591",12000223,TRUE
"2592",12000227,FALSE
"2593",12000234,FALSE
"2594",12000238,TRUE
"2595",12000257,FALSE
"2596",12000259,TRUE
"2597",12000260,TRUE
"2598",12000261,TRUE
"2599",12000355,FALSE
"2600",12000356,TRUE
"2601",12000358,FALSE
"2602",12000361,FALSE
"2603",12000363,TRUE
"2604",12000367,TRUE
"2605",12000372,FALSE
"2606",12000373,FALSE
"2607",12000379,FALSE
"2608",12000444,TRUE
"2609",12000445,TRUE
"2610",12000446,TRUE
"2611",12000456,TRUE
"2612",12000462,FALSE
"2613",12000464,TRUE
"2614",12000465,TRUE
"2615",12000466,FALSE
"2616",12000467,TRUE
"2617",12000468,TRUE
"2618",12000469,FALSE
"2619",12000470,TRUE
"2620",12000473,FALSE
"2621",12000475,TRUE
"2622",12000622,FALSE
"2623",12000625,FALSE
"2624",12000626,TRUE
"2625",12000633,TRUE
"2626",12000634,FALSE
"2627",12000635,FALSE
"2628",12000636,TRUE
"2629",12000637,TRUE
"2630",12000638,FALSE
"2631",12000640,TRUE
"2632",12000643,FALSE
"2633",12000646,TRUE
"2634",12000648,TRUE
"2635",12000650,TRUE
"2636",12000657,TRUE
"2637",12000660,TRUE
"2638",12000662,TRUE
"2639",12000663,FALSE
"2640",12000664,TRUE
"2641",12000666,FALSE
"2642",12000682,TRUE
"2643",12000683,TRUE
"2644",12000684,FALSE
"2645",12000686,TRUE
"2646",12000688,TRUE
"2647",12000690,TRUE
"2648",12000691,FALSE
"2649",12000692,TRUE
"2650",12000693,FALSE
"2651",12000694,TRUE
"2652",12000696,TRUE
"2653",12000697,FALSE
"2654",12000698,TRUE
"2655",12000699,FALSE
"2656",12000701,TRUE
"2657",12000712,TRUE
"2658",12000713,FALSE
"2659",12000715,TRUE
"2660",12000787,TRUE
"2661",12000788,TRUE
"2662",12000789,TRUE
"2663",12000791,TRUE
"2664",12000792,TRUE
"2665",12000808,FALSE
"2666",12000810,TRUE
"2667",12000811,TRUE
"2668",12000812,TRUE
"2669",12000813,FALSE
"2670",12000814,TRUE
"2671",12000815,FALSE
"2672",12000816,TRUE
"2673",12000819,TRUE
"2674",12000822,TRUE
"2675",12000824,TRUE
"2676",12000828,FALSE
"2677",12000829,FALSE
"2678",12000830,TRUE
"2679",12000832,TRUE
"2680",12000833,FALSE
"2681",12000837,TRUE
"2682",12000838,TRUE
"2683",12000844,TRUE
"2684",12000850,TRUE
"2685",12000854,FALSE
"2686",12000855,TRUE
"2687",12000856,TRUE
"2688",12000868,TRUE
"2689",12000869,TRUE
"2690",12000870,TRUE
"2691",12000871,FALSE
"2692",12000873,FALSE
"2693",12000875,FALSE
"2694",12000876,TRUE
"2695",12000897,TRUE
"2696",12000901,TRUE
"2697",12000902,TRUE
"2698",12000903,TRUE
"2699",12000904,TRUE
"2700",12000905,TRUE
"2701",12000906,TRUE
"2702",12000908,FALSE
"2703",12000913,FALSE
"2704",12000915,TRUE
"2705",12000952,FALSE
"2706",12000953,TRUE
"2707",12000954,TRUE
"2708",12000955,TRUE
"2709",12000956,FALSE
"2710",12001016,TRUE
"2711",12001017,FALSE
"2712",12001018,FALSE
"2713",12001023,TRUE
"2714",12001025,FALSE
"2715",12001027,FALSE
"2716",12001032,TRUE
"2717",12001035,FALSE
"2718",12001036,TRUE
"2719",12001040,TRUE
"2720",12001059,FALSE
"2721",12001080,TRUE
"2722",12001094,FALSE
"2723",12001095,FALSE
"2724",12001104,FALSE
"2725",12001105,TRUE
"2726",12001209,TRUE
"2727",12001231,TRUE
"2728",12001235,TRUE
"2729",12001237,TRUE
"2730",12001243,TRUE
"2731",12001244,FALSE
"2732",12001246,TRUE
"2733",12001252,FALSE
"2734",12001253,FALSE
"2735",12001255,TRUE
"2736",12001257,TRUE
"2737",12001263,TRUE
"2738",12001264,TRUE
"2739",12001265,TRUE
"2740",12001267,TRUE
"2741",12001268,FALSE
"2742",12001334,FALSE
"2743",12001336,TRUE
"2744",12001337,TRUE
"2745",12001338,TRUE
"2746",12001339,TRUE
"2747",12001345,TRUE
"2748",12001346,TRUE
"2749",12001347,TRUE
"2750",12001348,TRUE
"2751",12001350,TRUE
"2752",12001371,TRUE
"2753",12001377,FALSE
"2754",12001379,TRUE
"2755",12001381,FALSE
"2756",12001383,TRUE
"2757",12001386,TRUE
"2758",12001605,FALSE
"2759",12001606,TRUE
"2760",12001607,FALSE
"2761",12001608,FALSE
"2762",12001610,FALSE
"2763",12001611,TRUE
"2764",12001621,FALSE
"2765",12001622,TRUE
"2766",12001623,TRUE
"2767",12001624,TRUE
"2768",12001630,TRUE
"2769",12001631,FALSE
"2770",12001632,TRUE
"2771",12001650,TRUE
"2772",12001651,FALSE
"2773",12001666,TRUE
"2774",12001667,FALSE
"2775",12001668,TRUE
"2776",12001671,FALSE
"2777",12001672,TRUE
"2778",12001673,TRUE
"2779",12001675,FALSE
"2780",12001678,FALSE
"2781",12001679,FALSE
"2782",12001681,FALSE
"2783",12001682,TRUE
"2784",12001685,TRUE
"2785",12001686,TRUE
"2786",12001688,TRUE
"2787",12001697,TRUE
"2788",12001708,TRUE
"2789",12001709,FALSE
"2790",12001711,TRUE
"2791",12001713,TRUE
"2792",12001717,FALSE
"2793",12001719,FALSE
"2794",12001761,FALSE
"2795",12001766,FALSE
"2796",12001768,TRUE
"2797",12001769,FALSE
"2798",12001770,TRUE
"2799",12001772,FALSE
"2800",12001774,FALSE
"2801",12001786,FALSE
"2802",12001787,TRUE
"2803",12001795,TRUE
"2804",12001796,TRUE
"2805",12001797,TRUE
"2806",12001799,FALSE
"2807",12001801,TRUE
"2808",12001802,TRUE
"2809",12001807,TRUE
"2810",12001808,FALSE
"2811",12001809,TRUE
"2812",12001810,TRUE
"2813",12001811,TRUE
"2814",12001812,TRUE
"2815",12001839,TRUE
"2816",12001848,FALSE
"2817",12001849,TRUE
"2818",12001851,TRUE
"2819",12001852,FALSE
"2820",12001853,TRUE
"2821",12001854,TRUE
"2822",12001855,TRUE
"2823",12001877,FALSE
"2824",12001878,TRUE
"2825",12001879,FALSE
"2826",12001880,FALSE
"2827",12001882,TRUE
"2828",12001885,FALSE
"2829",12001886,TRUE
"2830",12001887,FALSE
"2831",12001888,FALSE
"2832",12001889,FALSE
"2833",12001891,TRUE
"2834",12001892,TRUE
"2835",12001893,TRUE
"2836",12001895,TRUE
"2837",12001896,TRUE
"2838",12001898,FALSE
"2839",12001899,TRUE
"2840",12001900,FALSE
"2841",12001901,TRUE
"2842",12001902,TRUE
"2843",12001903,TRUE
"2844",12001904,TRUE
"2845",12001905,FALSE
"2846",12001907,FALSE
"2847",12001908,TRUE
"2848",12001909,TRUE
"2849",12001911,TRUE
"2850",12001912,FALSE
"2851",12001913,FALSE
"2852",12001914,TRUE
"2853",12001915,TRUE
"2854",12001917,TRUE
"2855",12001919,FALSE
"2856",12001920,TRUE
"2857",12001921,FALSE
"2858",12001922,TRUE
"2859",12001923,TRUE
"2860",12001925,TRUE
"2861",12001926,TRUE
"2862",12001952,TRUE
"2863",12001953,FALSE
"2864",12001955,TRUE
"2865",12001956,TRUE
"2866",12001957,TRUE
"2867",12001965,TRUE
"2868",12001966,TRUE
"2869",12001968,FALSE
"2870",12001970,TRUE
"2871",12001971,FALSE
"2872",12001972,TRUE
"2873",12001973,TRUE
"2874",12001974,TRUE
"2875",12002013,FALSE
"2876",12002014,FALSE
"2877",12002015,TRUE
"2878",12002018,FALSE
"2879",12002019,TRUE
"2880",12002020,FALSE
"2881",12002021,TRUE
"2882",12002027,TRUE
"2883",12002029,TRUE
"2884",12002030,TRUE
"2885",12002031,FALSE
"2886",12002032,TRUE
"2887",12002033,TRUE
"2888",12002034,TRUE
"2889",12002035,TRUE
"2890",12002037,TRUE
"2891",12002038,TRUE
"2892",12002039,TRUE
"2893",12002040,TRUE
"2894",12002044,TRUE
"2895",12002045,TRUE
"2896",12002046,TRUE
"2897",12002047,TRUE
"2898",12002050,TRUE
"2899",12002051,FALSE
"2900",12002052,FALSE
"2901",12002053,TRUE
"2902",12002054,FALSE
"2903",12002077,TRUE
"2904",12002082,FALSE
"2905",12002098,FALSE
"2906",12002099,TRUE
"2907",12002105,FALSE
"2908",12002111,TRUE
"2909",12002122,FALSE
"2910",12002124,FALSE
"2911",12002129,TRUE
"2912",12002131,TRUE
"2913",12002136,FALSE
"2914",12002139,FALSE
"2915",12002140,TRUE
"2916",12002141,TRUE
"2917",12002142,FALSE
"2918",12002143,FALSE
"2919",12002144,FALSE
"2920",12002146,TRUE
"2921",12002291,TRUE
"2922",12002297,TRUE
"2923",12002298,FALSE
"2924",12002299,FALSE
"2925",12002300,TRUE
"2926",12002301,FALSE
"2927",12002303,TRUE
"2928",12002305,TRUE
"2929",12002306,TRUE
"2930",12002308,FALSE
"2931",12002309,TRUE
"2932",12002310,TRUE
"2933",12002312,TRUE
"2934",12002315,TRUE
"2935",12002316,TRUE
"2936",12002319,TRUE
"2937",12002321,TRUE
"2938",12002322,FALSE
"2939",12002323,TRUE
"2940",12002325,TRUE
"2941",12002326,FALSE
"2942",12002327,FALSE
"2943",12002329,FALSE
"2944",12002330,FALSE
"2945",12002331,FALSE
"2946",12002332,TRUE
"2947",12002333,TRUE
"2948",12002336,FALSE
"2949",12002337,TRUE
"2950",12002338,TRUE
"2951",12002340,TRUE
"2952",12002341,TRUE
"2953",12002342,TRUE
"2954",12002343,FALSE
"2955",12002346,TRUE
"2956",12002348,FALSE
"2957",12002350,TRUE
"2958",12002351,TRUE
"2959",12002441,FALSE
"2960",12002442,TRUE
"2961",12002444,TRUE
"2962",12002445,TRUE
"2963",12002446,FALSE
"2964",12002447,TRUE
"2965",12002450,TRUE
"2966",12002451,TRUE
"2967",12002452,FALSE
"2968",12002453,FALSE
"2969",12002454,TRUE
"2970",12002455,TRUE
"2971",12002456,TRUE
"2972",12002457,TRUE
"2973",12002459,FALSE
"2974",12002460,FALSE
"2975",12002496,TRUE
"2976",12002497,TRUE
"2977",12002498,FALSE
"2978",12002500,FALSE
"2979",12002502,TRUE
"2980",12002503,FALSE
"2981",12002504,FALSE
"2982",12002505,FALSE
"2983",12002506,FALSE
"2984",12002507,FALSE
"2985",12002509,TRUE
"2986",12002510,FALSE
"2987",12002511,TRUE
"2988",12002513,TRUE
"2989",12002514,TRUE
"2990",12002516,TRUE
"2991",12002517,FALSE
"2992",12002518,TRUE
"2993",12002519,TRUE
"2994",12002520,TRUE
"2995",12002521,TRUE
"2996",12002522,TRUE
"2997",12002523,FALSE
"2998",12002524,TRUE
"2999",12002526,TRUE
"3000",12002527,FALSE
"3001",12002819,TRUE
"3002",12002820,TRUE
"3003",12002821,FALSE
"3004",12002822,TRUE
"3005",12002823,TRUE
"3006",12002825,TRUE
"3007",12002826,TRUE
"3008",12002828,FALSE
"3009",12002829,FALSE
"3010",12002830,TRUE
"3011",12002831,FALSE
"3012",12002842,FALSE
"3013",12002843,FALSE
"3014",12002844,TRUE
"3015",12002845,TRUE
"3016",12002846,FALSE
"3017",12002851,TRUE
"3018",12002852,TRUE
"3019",12002854,TRUE
"3020",12002855,TRUE
"3021",12002856,TRUE
"3022",12002857,TRUE
"3023",12002858,TRUE
"3024",12002859,FALSE
"3025",12002860,TRUE
"3026",12002862,TRUE
"3027",12002863,TRUE
"3028",12002865,FALSE
"3029",12002867,TRUE
"3030",12002868,FALSE
"3031",12002869,FALSE
"3032",12002871,TRUE
"3033",12002872,TRUE
"3034",12002873,TRUE
"3035",12002874,TRUE
"3036",12002875,TRUE
"3037",12002876,FALSE
"3038",12002877,TRUE
"3039",12002878,TRUE
"3040",12002880,TRUE
"3041",12002883,TRUE
"3042",12002884,TRUE
"3043",12002885,FALSE
"3044",12002886,FALSE
"3045",12002899,TRUE
"3046",12002900,TRUE
"3047",12002901,TRUE
"3048",12002902,TRUE
"3049",12002903,TRUE
"3050",12002906,FALSE
"3051",12002907,TRUE
"3052",12002908,TRUE
"3053",12002909,FALSE
"3054",12002910,TRUE
"3055",12002911,TRUE
"3056",12002914,TRUE
"3057",12002925,TRUE
"3058",12002926,TRUE
"3059",12002927,FALSE
"3060",12002928,FALSE
"3061",12002929,FALSE
"3062",12002930,FALSE
"3063",12002931,TRUE
"3064",12002932,FALSE
"3065",12002933,TRUE
"3066",12002934,TRUE
"3067",12002936,TRUE
"3068",12002937,TRUE
"3069",12002938,TRUE
"3070",12002939,TRUE
"3071",12002940,FALSE
"3072",12002941,TRUE
"3073",12002942,TRUE
"3074",12002943,FALSE
"3075",12002944,TRUE
"3076",12002945,TRUE
"3077",12002946,FALSE
"3078",12002947,FALSE
"3079",12002948,TRUE
"3080",12002949,TRUE
"3081",12002950,FALSE
"3082",12002957,TRUE
"3083",12002958,TRUE
"3084",12002959,TRUE
"3085",12002962,FALSE
"3086",12002978,TRUE
"3087",12002979,TRUE
"3088",12002981,FALSE
"3089",12002982,TRUE
"3090",12002983,FALSE
"3091",12002984,TRUE
"3092",12002995,TRUE
"3093",12002996,FALSE
"3094",12002997,TRUE
"3095",12002998,TRUE
"3096",12002999,TRUE
"3097",12003000,TRUE
"3098",12003001,FALSE
"3099",12003002,TRUE
"3100",12003003,TRUE
"3101",12003004,TRUE
"3102",12003005,TRUE
"3103",12003006,TRUE
"3104",12003008,FALSE
"3105",12003017,FALSE
"3106",12003018,TRUE
"3107",12003024,FALSE
"3108",12003025,FALSE
"3109",12003026,FALSE
"3110",12003027,TRUE
"3111",12003029,FALSE
"3112",12003030,TRUE
"3113",12003032,TRUE
"3114",12003035,TRUE
"3115",12003036,TRUE
"3116",12003037,FALSE
"3117",12003038,FALSE
"3118",12003039,TRUE
"3119",12003040,TRUE
"3120",12003041,TRUE
"3121",12003042,TRUE
"3122",12003043,FALSE
"3123",12003045,TRUE
"3124",12003047,TRUE
"3125",12003048,FALSE
"3126",12003053,FALSE
"3127",12003059,FALSE
"3128",12003060,TRUE
"3129",12003061,FALSE
"3130",12003063,TRUE
"3131",12003065,FALSE
"3132",12032461,TRUE
"3133",12032462,FALSE
"3134",12032463,TRUE
"3135",12032465,FALSE
"3136",12032468,TRUE
"3137",12032469,FALSE
"3138",12032470,TRUE
"3139",12032473,TRUE
"3140",12032475,TRUE
"3141",12032476,TRUE
"3142",12032478,TRUE
"3143",12032480,TRUE
"3144",12032481,FALSE
"3145",12032482,TRUE
"3146",12032483,TRUE
"3147",12032485,TRUE
"3148",12032486,TRUE
"3149",12032493,FALSE
"3150",12032494,FALSE
"3151",12032498,FALSE
"3152",12032500,TRUE
"3153",12032502,FALSE
"3154",12032504,TRUE
"3155",12032505,TRUE
"3156",12032506,FALSE
"3157",12032507,FALSE
"3158",12032508,TRUE
"3159",12032560,TRUE
"3160",12032561,TRUE
"3161",12032562,TRUE
"3162",12032563,FALSE
"3163",12032565,FALSE
"3164",12032567,TRUE
"3165",12032568,TRUE
"3166",12032570,TRUE
"3167",12032571,TRUE
"3168",12032572,TRUE
"3169",12032573,TRUE
"3170",12032574,TRUE
"3171",12032575,TRUE
"3172",12032576,TRUE
"3173",12032578,FALSE
"3174",12032583,TRUE
"3175",12032584,TRUE
"3176",12032585,TRUE
"3177",12032586,TRUE
"3178",12032587,TRUE
"3179",12032589,TRUE
"3180",12032590,FALSE
"3181",12032591,TRUE
"3182",12032592,TRUE
"3183",12032594,TRUE
"3184",12032595,TRUE
"3185",12032596,TRUE
"3186",12032597,TRUE
"3187",12032657,FALSE
"3188",12032660,TRUE
"3189",12032666,TRUE
"3190",12032667,FALSE
"3191",12032668,TRUE
"3192",12032670,TRUE
"3193",12032671,FALSE
"3194",12032672,FALSE
"3195",12032675,TRUE
"3196",12032676,TRUE
"3197",12032677,FALSE
"3198",12032678,FALSE
"3199",12032679,FALSE
"3200",12032680,TRUE
"3201",12032681,TRUE
"3202",12032682,TRUE
"3203",12032683,TRUE
"3204",12032684,FALSE
"3205",12032686,FALSE
"3206",12032688,TRUE
"3207",12032689,FALSE
"3208",12032691,FALSE
"3209",12032692,FALSE
"3210",12032693,TRUE
"3211",12032696,TRUE
"3212",12032697,FALSE
"3213",12032698,TRUE
"3214",12032700,TRUE
"3215",12032701,FALSE
"3216",12032702,TRUE
"3217",12032703,TRUE
"3218",12032704,TRUE
"3219",12032705,TRUE
"3220",12032706,TRUE
"3221",12032707,TRUE
"3222",12032708,FALSE
"3223",12032709,TRUE
"3224",12032711,TRUE
"3225",12032712,TRUE
"3226",12032714,TRUE
"3227",12032716,TRUE
"3228",12032717,FALSE
"3229",12032719,TRUE
"3230",12032720,TRUE
"3231",12032721,FALSE
"3232",12032722,TRUE
"3233",12032723,FALSE
"3234",12032724,FALSE
"3235",12032727,FALSE
"3236",12032728,FALSE
"3237",12032729,TRUE
"3238",12032730,FALSE
"3239",12032731,FALSE
"3240",12032732,FALSE
"3241",12032790,TRUE
"3242",12032791,FALSE
"3243",12032796,FALSE
"3244",12032798,TRUE
"3245",12032799,FALSE
"3246",12032801,TRUE
"3247",12032804,TRUE
"3248",12032805,TRUE
"3249",12032806,TRUE
"3250",12032808,TRUE
"3251",12032810,TRUE
"3252",12032811,TRUE
"3253",12032816,FALSE
"3254",12032817,TRUE
"3255",12032818,TRUE
"3256",12032824,TRUE
"3257",12032825,TRUE
"3258",12032830,TRUE
"3259",12032831,TRUE
"3260",12032832,TRUE
"3261",12032833,TRUE
"3262",12032834,TRUE
"3263",12032835,FALSE
"3264",12032838,TRUE
"3265",12032839,FALSE
"3266",12032841,FALSE
"3267",12032842,TRUE
"3268",12032843,TRUE
"3269",12032844,TRUE
"3270",12032845,FALSE
"3271",12032846,TRUE
"3272",12032847,TRUE
"3273",12032850,TRUE
"3274",12032852,FALSE
"3275",12032853,TRUE
"3276",12032854,TRUE
"3277",12032855,TRUE
"3278",12032856,FALSE
"3279",12032857,TRUE
"3280",12032859,TRUE
"3281",12032860,FALSE
"3282",12032861,FALSE
"3283",12032862,TRUE
"3284",12032863,TRUE
"3285",12032865,TRUE
"3286",12032868,TRUE
"3287",12032869,TRUE
"3288",12032871,FALSE
"3289",12032872,FALSE
"3290",12032873,TRUE
"3291",12032874,TRUE
"3292",12032875,FALSE
"3293",12032876,TRUE
"3294",12032877,TRUE
"3295",12032878,TRUE
"3296",12032880,FALSE
"3297",12032881,TRUE
"3298",12032883,TRUE
"3299",12032886,TRUE
"3300",12032887,TRUE
"3301",12032888,TRUE
"3302",12032890,FALSE
"3303",12032891,FALSE
"3304",12032893,TRUE
"3305",12032894,TRUE
"3306",12032895,FALSE
"3307",12032896,TRUE
"3308",12032897,TRUE
"3309",12032898,TRUE
"3310",12033149,TRUE
"3311",12033150,FALSE
"3312",12033151,TRUE
"3313",12033152,TRUE
"3314",12033154,FALSE
"3315",12033155,FALSE
"3316",12033156,FALSE
"3317",12033157,FALSE
"3318",12033158,FALSE
"3319",12033159,TRUE
"3320",12033160,TRUE
"3321",12033162,FALSE
"3322",12033163,TRUE
"3323",12033165,TRUE
"3324",12033166,TRUE
"3325",12033167,FALSE
"3326",12033170,FALSE
"3327",12033171,TRUE
"3328",12033173,TRUE
"3329",12033174,TRUE
"3330",12033175,TRUE
"3331",12033176,TRUE
"3332",12033177,TRUE
"3333",12033186,FALSE
"3334",12033187,TRUE
"3335",12033189,TRUE
"3336",12033190,TRUE
"3337",12033191,TRUE
"3338",12033192,FALSE
"3339",12033193,TRUE
"3340",12033195,TRUE
"3341",12033196,TRUE
"3342",12033197,TRUE
"3343",12033198,FALSE
"3344",12033199,TRUE
"3345",12033200,TRUE
"3346",12033201,TRUE
"3347",12033203,TRUE
"3348",12033204,TRUE
"3349",12033205,TRUE
"3350",12033207,TRUE
"3351",12033208,TRUE
"3352",12033210,FALSE
"3353",12033213,TRUE
"3354",12033214,TRUE
"3355",12033216,TRUE
"3356",12033219,TRUE
"3357",12033220,TRUE
"3358",12033221,TRUE
"3359",12033222,FALSE
"3360",12033223,FALSE
"3361",12033224,FALSE
"3362",12033225,FALSE
"3363",12033228,TRUE
"3364",12033230,TRUE
"3365",12033231,FALSE
"3366",12033233,TRUE
"3367",12033234,FALSE
"3368",12033235,TRUE
"3369",12033236,FALSE
"3370",12033237,TRUE
"3371",12033241,TRUE
"3372",12033242,FALSE
"3373",12033243,FALSE
"3374",12033245,TRUE
"3375",12033246,FALSE
"3376",12033247,TRUE
"3377",12033248,FALSE
"3378",12033249,TRUE
"3379",12033250,TRUE
"3380",12033255,TRUE
"3381",12033257,TRUE
"3382",12033258,TRUE
"3383",12033259,FALSE
"3384",12033260,TRUE
"3385",12033263,FALSE
"3386",12033265,FALSE
"3387",12033266,FALSE
"3388",12033267,TRUE
"3389",12033268,TRUE
"3390",12033269,FALSE
"3391",12033274,TRUE
"3392",12033275,TRUE
"3393",12033276,TRUE
"3394",12033277,TRUE
"3395",12033278,FALSE
"3396",12033284,TRUE
"3397",12033289,TRUE
"3398",12033291,TRUE
"3399",12033292,TRUE
"3400",12033293,FALSE
"3401",12033294,TRUE
"3402",12033296,TRUE
"3403",12033297,TRUE
"3404",12033298,TRUE
"3405",12033299,TRUE
"3406",12033300,TRUE
"3407",12033301,FALSE
"3408",12033302,FALSE
"3409",12033303,TRUE
"3410",12033304,TRUE
"3411",12033305,FALSE
"3412",12033309,FALSE
"3413",12033310,FALSE
"3414",12033311,TRUE
"3415",12033312,TRUE
"3416",12033313,TRUE
"3417",12033315,FALSE
"3418",12033316,FALSE
"3419",12033317,TRUE
"3420",12033318,TRUE
"3421",12033319,TRUE
"3422",12033320,TRUE
"3423",12033321,TRUE
"3424",12033322,TRUE
"3425",12033323,FALSE
"3426",12033324,TRUE
"3427",12033325,TRUE
"3428",12033326,TRUE
"3429",12033329,FALSE
"3430",12033330,TRUE
"3431",12033331,FALSE
"3432",12033333,FALSE
"3433",12033334,TRUE
"3434",12033335,FALSE
"3435",12033336,FALSE
"3436",12033337,TRUE
"3437",12033339,TRUE
"3438",12033340,FALSE
"3439",12033343,TRUE
"3440",12033344,TRUE
"3441",12033345,FALSE
"3442",12033346,TRUE
"3443",12033347,TRUE
"3444",12033348,FALSE
"3445",12033349,TRUE
"3446",12033359,FALSE
"3447",12033360,TRUE
"3448",12033361,TRUE
"3449",12033362,TRUE
"3450",12033363,TRUE
"3451",12033364,TRUE
"3452",12033366,TRUE
"3453",12033367,TRUE
"3454",12033369,FALSE
"3455",12033370,TRUE
"3456",12033372,TRUE
"3457",12033373,TRUE
"3458",12033374,FALSE
"3459",12033375,TRUE
"3460",12033376,TRUE
"3461",12033377,FALSE
"3462",12033378,TRUE
"3463",12033379,TRUE
"3464",12033381,FALSE
"3465",12033382,TRUE
"3466",12033394,TRUE
"3467",12033395,FALSE
"3468",12033396,TRUE
"3469",12033397,FALSE
"3470",12033398,FALSE
"3471",12033399,TRUE
"3472",12033400,TRUE
"3473",12033401,TRUE
"3474",12033403,TRUE
"3475",12033404,TRUE
"3476",12033406,TRUE
"3477",12033407,TRUE
"3478",12033409,TRUE
"3479",12033410,TRUE
"3480",12033411,TRUE
"3481",12033412,TRUE
"3482",12033414,TRUE
"3483",12033415,TRUE
"3484",12033416,FALSE
"3485",12033417,FALSE
"3486",12033418,FALSE
"3487",12033419,FALSE
"3488",12033420,FALSE
"3489",12033421,FALSE
"3490",12033422,TRUE
"3491",12033423,TRUE
"3492",12033424,TRUE
"3493",12033425,TRUE
"3494",12033427,FALSE
"3495",12033428,TRUE
"3496",12033429,FALSE
"3497",12033431,TRUE
"3498",12033433,FALSE
"3499",12033434,TRUE
"3500",12033437,TRUE
"3501",12033438,TRUE
"3502",12033443,FALSE
"3503",12033444,TRUE
"3504",12033445,TRUE
"3505",12033448,TRUE
"3506",12033449,TRUE
"3507",12033450,TRUE
"3508",12033451,FALSE
"3509",12033452,TRUE
"3510",12033453,FALSE
"3511",12033454,TRUE
"3512",12033455,TRUE
"3513",12033456,TRUE
"3514",12033457,TRUE
"3515",12033458,FALSE
"3516",12033459,FALSE
"3517",12033460,TRUE
"3518",12033461,TRUE
"3519",12033463,TRUE
"3520",12033464,FALSE
"3521",12033465,TRUE
"3522",12033466,FALSE
"3523",12033471,TRUE
"3524",12033474,TRUE
"3525",12033475,FALSE
"3526",12033476,TRUE
"3527",12033477,TRUE
"3528",12033479,TRUE
"3529",12033480,TRUE
"3530",12033481,TRUE
"3531",12033483,TRUE
"3532",12033486,TRUE
"3533",12033495,TRUE
"3534",12033496,TRUE
"3535",12033497,TRUE
"3536",12033498,TRUE
"3537",12033499,FALSE
"3538",12033500,TRUE
"3539",12033501,TRUE
"3540",12033502,FALSE
"3541",12033503,TRUE
"3542",12033504,TRUE
"3543",12033505,FALSE
"3544",12033507,FALSE
"3545",12033509,TRUE
"3546",12033517,TRUE
"3547",12033518,TRUE
"3548",12033519,FALSE
"3549",12033520,TRUE
"3550",12033521,FALSE
"3551",12033522,FALSE
"3552",12033523,TRUE
"3553",12033526,FALSE
"3554",12033527,TRUE
"3555",12033528,FALSE
"3556",12033529,TRUE
"3557",12033530,TRUE
"3558",12033531,TRUE
"3559",12033532,TRUE
"3560",12033533,FALSE
"3561",12033534,FALSE
"3562",12033535,TRUE
"3563",12033536,TRUE
"3564",12033537,TRUE
"3565",12033538,FALSE
"3566",12033539,TRUE
"3567",12033540,TRUE
"3568",12033541,TRUE
"3569",12033542,TRUE
"3570",12033543,TRUE
"3571",12033544,FALSE
